train_auc,val_auc,train_loss,val_loss
0.45522308349609375,0.5419905185699463,0.8532487154006958,0.7428746819496155
0.5488947629928589,0.5559365749359131,0.8334633708000183,0.7372595071792603
0.5342807769775391,0.5256058573722839,0.8338550925254822,0.7194007039070129
0.6126258373260498,0.4817101061344147,0.7427862882614136,0.7271983027458191
0.5423908233642578,0.4476451575756073,0.778447151184082,0.7560039758682251
0.5417143702507019,0.46517297625541687,0.7767634987831116,0.7430868148803711
0.5872822999954224,0.5812376141548157,0.7430355548858643,0.687856912612915
0.5966567993164062,0.6389269828796387,0.7414026260375977,0.6683514714241028
0.6308677196502686,0.7006554007530212,0.7151241302490234,0.6472649574279785
0.6578216552734375,0.7155921459197998,0.70771723985672,0.6417223215103149
0.6936545968055725,0.7343392968177795,0.6763581037521362,0.6357119083404541
0.6546630859375,0.7270233035087585,0.7102189064025879,0.6369351744651794
0.7426903247833252,0.7059137225151062,0.6403440237045288,0.6386140584945679
0.70458984375,0.6936442852020264,0.6677846312522888,0.641692578792572
0.7174019813537598,0.7139155864715576,0.6581844687461853,0.6291797757148743
0.7277145385742188,0.7300716638565063,0.6472663283348083,0.6199859976768494
0.7262965440750122,0.7514098882675171,0.6505318880081177,0.6081530451774597
0.7642669677734375,0.7722145915031433,0.6140149235725403,0.5980569124221802
0.7668449878692627,0.7994208335876465,0.6176832318305969,0.5785177946090698
0.7650909423828125,0.8041456937789917,0.6083810329437256,0.5729888081550598
0.788989245891571,0.8002591133117676,0.5914922952651978,0.5708976984024048
0.7746124267578125,0.7919524908065796,0.6160925030708313,0.5749785304069519
0.8014072179794312,0.7713763117790222,0.5773658156394958,0.5845987796783447
0.823272705078125,0.762383759021759,0.5547125339508057,0.5881227850914001
0.8088340759277344,0.7648986577987671,0.5765483379364014,0.5850839614868164
0.8362475037574768,0.7834172248840332,0.5268556475639343,0.5726162195205688
0.8048408031463623,0.8010973930358887,0.5705440640449524,0.5559409260749817
0.8239898681640625,0.8074988722801208,0.5462453961372375,0.5503557324409485
0.8460879325866699,0.8116140365600586,0.5204095840454102,0.5444508194923401
0.8383102416992188,0.8120713233947754,0.5431888699531555,0.5426993370056152
